Date,Close
 2014/06/10,8.51
 2014/06/11,8.56
 2014/06/12,8.62
 2014/06/13,9.05
 2014/06/16,9.06
 2014/06/17,8.69
 2014/06/18,8.55
 2014/06/19,8.65
 2014/06/20,8.58
 2014/06/23,8.33
 2014/06/24,8.51
 2014/06/25,8.52
 2014/06/26,8.78
 2014/06/27,9.13
 2014/06/30,9.21
 2014/07/01,8.93
 2014/07/02,9.2
 2014/07/03,9.37
 2014/07/04,9.37
 2014/07/07,9.15
 2014/07/08,9.25
 2014/07/09,8.99
 2014/07/10,8.9
 2014/07/11,9
 2014/07/14,9.07
 2014/07/15,9.2
 2014/07/16,9.01
 2014/07/17,9.01
 2014/07/18,9.17
 2014/07/21,9.15
 2014/07/22,9.21
 2014/07/23,9.24
 2014/07/24,9.73
 2014/07/25,9.8
 2014/07/28,10.35
 2014/07/29,10.27
 2014/07/30,10.17
 2014/07/31,10.59
 2014/08/01,10.64
 2014/08/04,10.95
 2014/08/05,10.83
 2014/08/06,10.53
 2014/08/07,10.28
 2014/08/08,10.47
 2014/08/11,10.53
 2014/08/12,10.33
 2014/08/13,10.39
 2014/08/14,10.36
 2014/08/15,10.43
 2014/08/18,10.69
 2014/08/19,10.93
 2014/08/20,10.95
 2014/08/21,10.9
 2014/08/22,11.44
 2014/08/25,11.25
 2014/08/26,10.93
 2014/08/27,11.07
 2014/08/28,10.87
 2014/08/29,11
 2014/09/01,11.15
 2014/09/02,11.24
 2014/09/03,11.21
 2014/09/04,11.02
 2014/09/05,11.17
 2014/09/09,10.98
 2014/09/10,10.72
 2014/09/11,10.63
 2014/09/12,10.73
 2014/09/15,10.37
 2014/09/16,10.16
 2014/09/17,10.27
 2014/09/18,10.32
 2014/09/19,10.21
 2014/09/22,9.83
 2014/09/23,9.93
 2014/09/24,10.13
 2014/09/25,10.18
 2014/09/26,10.03
 2014/09/29,9.54
 2014/09/30,9.59
 2014/10/08,9.86
 2014/10/09,9.82
 2014/10/10,9.7
 2014/10/13,9.61
 2014/10/14,9.58
 2014/10/15,9.75
 2014/10/16,9.83
 2014/10/17,9.94
 2014/10/20,9.96
 2014/10/21,9.77
 2014/10/22,9.94
 2014/10/23,9.86
 2014/10/24,9.67
 2014/10/27,9.37
 2014/10/28,9.57
 2014/10/29,9.96
 2014/10/30,9.76
 2014/10/31,10.27
 2014/11/03,10.21
 2014/11/04,10.1
 2014/11/05,10.06
 2014/11/06,9.82
 2014/11/07,10.14
 2014/11/10,10.8
 2014/11/11,10.9
 2014/11/12,11.14
 2014/11/13,11.18
 2014/11/14,11.1
 2014/11/17,10.99
 2014/11/18,10.61
 2014/11/19,10.6
 2014/11/20,10.57
 2014/11/21,10.87
 2014/11/24,11.08
 2014/11/25,11.19
 2014/11/26,11.27
 2014/11/27,11.17
 2014/11/28,11.07
 2014/12/01,11.9
 2014/12/02,12.69
 2014/12/03,13.13
 2014/12/04,13.43
 2014/12/05,12.8
 2014/12/15,13.79
 2014/12/16,13.57
 2014/12/17,13.31
 2014/12/18,14.93
 2014/12/19,14.75
 2014/12/22,14.9
 2014/12/23,15.23
 2014/12/24,14.77
 2014/12/25,14.79
 2014/12/26,15.22
 2014/12/29,14.76
 2014/12/30,14.23
 2014/12/31,14.63
 2015/01/05,16.25
 2015/01/06,17.47
 2015/01/07,17.43
 2015/01/08,17.73
 2015/01/09,17.07
 2015/01/12,17.68
 2015/01/13,18.47
 2015/01/14,17.59
 2015/01/15,17.7
 2015/01/16,17.32
 2015/01/19,15.98
 2015/01/20,16.67
 2015/01/21,17.12
 2015/01/22,16.91
 2015/01/23,16.67
 2015/01/26,16.87
 2015/01/27,16.9
 2015/01/28,16.59
 2015/01/29,16.27
 2015/01/30,16.35
 2015/02/02,15.59
 2015/02/03,15.91
 2015/02/04,15.87
 2015/02/05,15.67
 2015/02/06,15.74
 2015/02/09,16.04
 2015/02/10,16.63
 2015/02/11,16.58
 2015/02/12,16.59
 2015/02/13,16.55
 2015/02/16,16.45
 2015/02/17,17.39
 2015/02/25,17.53
 2015/02/26,17.5
 2015/02/27,17.31
 2015/03/02,17.31
 2015/03/03,16.56
 2015/03/04,16.87
 2015/03/05,16.13
 2015/03/06,15.95
 2015/03/09,16.32
 2015/03/10,16.21
 2015/03/11,16.98
 2015/03/12,16.79
 2015/03/13,17
 2015/03/16,17.33
 2015/03/17,17.31
 2015/03/18,17.66
 2015/03/19,17.67
 2015/03/20,17.34
 2015/03/23,17.81
 2015/03/24,17.73
 2015/03/25,17.36
 2015/03/31,18.3
 2015/04/01,19.12
 2015/04/02,19.16
 2015/04/03,18.92
 2015/04/07,19.1
 2015/04/08,18.94
 2015/04/09,18.25
 2015/04/10,18.68
 2015/04/13,18.33
 2015/04/14,18.47
 2015/04/15,17.69
 2015/04/16,18.6
 2015/04/17,20.19
 2015/04/20,19.73
 2015/04/21,21
 2015/04/22,21.01
 2015/04/23,20.69
 2015/04/24,20.47
 2015/04/27,20.72
 2015/04/28,21.25
 2015/04/29,21.3
 2015/04/30,21.65
 2015/05/04,21.05
 2015/05/05,19.73
 2015/05/06,19.75
 2015/05/07,20.25
 2015/05/08,20.47
 2015/05/11,20.77
 2015/05/12,20.64
 2015/05/13,20.93
 2015/05/14,20.61
 2015/05/15,19.8
 2015/05/18,19.14
 2015/05/19,20.22
 2015/05/20,20.89
 2015/05/21,22.4
 2015/05/22,22.41
 2015/05/25,22.72
 2015/05/26,24.05
 2015/05/27,23.42
 2015/05/28,21.56
 2015/05/29,21.67
 2015/06/01,22.6
 2015/06/02,22.63
 2015/06/03,23.07
 2015/06/04,22.35
 2015/06/05,22.12
 2015/06/08,23.25
 2015/06/09,22.75
 2015/06/10,22.85
 2015/06/11,22.39
 2015/06/12,22.25
 2015/06/15,21.34
 2015/06/16,21.3
 2015/06/17,21.65
 2015/06/18,20.94
 2015/06/19,20.35
 2015/06/23,22.33
 2015/06/24,22.89
 2015/06/25,21.47
 2015/06/26,19.94
 2015/06/29,19.87
 2015/06/30,21.85
 2015/07/01,20.73
 2015/07/02,20.99
 2015/07/03,19.2
 2015/07/06,20.33
 2015/07/07,19.82
 2015/07/08,17.54
 2015/07/09,19.59
 2015/07/10,21.83
 2015/07/13,22.39
 2015/07/14,21.03
 2015/07/15,21
 2015/07/16,20.73
 2015/07/17,21.28
 2015/07/20,20.75
 2015/07/21,20.35
 2015/07/22,19.91
 2015/07/23,20.23
 2015/07/24,19.91
 2015/07/27,18
 2015/07/28,18.92
 2015/07/29,19.28
 2015/07/30,18.5
 2015/07/31,19.1
 2015/08/03,19.67
 2015/08/04,19.71
 2015/08/05,19.94
 2015/08/06,19.55
 2015/08/07,19.81
 2015/08/10,20.3
 2015/08/11,20.07
 2015/08/12,19.34
 2015/08/13,19.42
 2015/08/14,19.2
 2015/08/17,18.79
 2015/08/18,17.62
 2015/08/19,17.85
 2015/08/20,17.01
 2015/08/21,15.72
 2015/08/24,13.85
 2015/08/25,12.84
 2015/08/26,13.82
 2015/08/27,14.69
 2015/08/28,15.23
 2015/08/31,16.19
 2015/09/01,16.22
 2015/09/02,16.17
 2015/09/07,14.91
 2015/09/08,15.27
 2015/09/09,15.6
 2015/09/10,15.24
 2015/09/11,15.17
 2015/09/14,14.34
 2015/09/15,13.67
 2015/09/16,14.76
 2015/09/17,14
 2015/09/18,14.25
 2015/09/21,14.69
 2015/09/22,14.77
 2015/09/23,14.23
 2015/09/24,14.42
 2015/09/25,13.73
 2015/09/28,13.73
 2015/09/29,13.38
 2015/09/30,13.82
 2015/10/08,15.07
 2015/10/09,15.07
 2015/10/12,15.86
 2015/10/13,15.61
 2015/10/14,14.98
 2015/10/15,15.35
 2015/10/16,15.44
 2015/10/19,15.28
 2015/10/20,15.33
 2015/10/21,14.78
 2015/10/22,14.97
 2015/10/23,15.39
 2015/10/26,15.53
 2015/10/27,15.25
 2015/10/28,14.86
 2015/10/29,15.51
 2015/10/30,15.67
 2015/11/02,15.92
 2015/11/03,15.79
 2015/11/04,16.57
 2015/11/05,17.03
 2015/11/06,17.08
 2015/11/09,17.2
 2015/11/10,16.75
 2015/11/11,16.63
 2015/11/12,16.82
 2015/11/13,16.33
 2015/11/16,16.2
 2015/11/17,16.34
 2015/11/18,15.9
 2015/11/19,15.98
 2015/11/20,15.79
 2015/11/23,15.73
 2015/11/24,16
 2015/11/25,15.86
 2015/11/26,16.09
 2015/11/27,15.07
 2015/11/30,14.89
 2015/12/01,15.55
 2015/12/02,16.53
 2015/12/03,16.4
 2015/12/04,16.39
 2015/12/07,16.54
 2015/12/08,15.79
 2015/12/09,16.01
 2015/12/10,16.25
 2015/12/11,16.59
 2015/12/14,17.03
 2015/12/15,17.03
 2015/12/16,16.85
 2015/12/17,17.12
 2015/12/18,16.81
 2015/12/21,18.25
 2015/12/22,18.63
 2015/12/23,18.63
 2015/12/24,18.13
 2015/12/25,18.43
 2015/12/28,17.67
 2015/12/29,19.06
 2015/12/30,19.29
 2015/12/31,18.88
 2016/01/04,16.81
 2016/01/05,17.89
 2016/01/06,18.06
 2016/01/07,16.36
 2016/01/08,16.87
 2016/01/11,15.93
 2016/01/12,16.21
 2016/01/13,16.33
 2016/01/14,16.73
 2016/01/15,15.93
 2016/01/18,15.53
 2016/01/19,16.21
 2016/01/20,15.69
 2016/01/21,15.02
 2016/01/22,15.05
 2016/01/25,15.13
 2016/01/26,14.23
 2016/01/27,14.49
 2016/01/28,14.67
 2016/01/29,15.21
 2016/02/01,15.23
 2016/02/02,15.41
 2016/02/03,15.11
 2016/02/04,15.19
 2016/02/05,15.28
 2016/02/15,14.97
 2016/02/16,15.49
 2016/02/17,15.63
 2016/02/18,15.57
 2016/02/19,15.4
 2016/02/22,15.69
 2016/02/23,15.58
 2016/02/24,15.56
 2016/02/25,14.65
 2016/02/26,14.89
 2016/02/29,14.38
 2016/03/01,14.97
 2016/03/02,16.45
 2016/03/03,16.07
 2016/03/04,16.41
 2016/03/07,16.49
 2016/03/08,16.23
 2016/03/09,16.19
 2016/03/10,16.35
 2016/03/11,16.33
 2016/03/14,16.7
 2016/03/15,16.76
 2016/03/16,16.51
 2016/03/17,16.9
 2016/03/18,17.03
 2016/03/21,17.25
 2016/03/22,17.36
 2016/03/23,17.19
 2016/03/24,17.58
 2016/03/25,17.93
 2016/03/28,17.4
 2016/03/29,16.99
 2016/03/30,17.35
 2016/03/31,17.57
 2016/04/01,17.39
 2016/04/05,17.53
 2016/04/06,17.5
 2016/04/07,17.07
 2016/04/08,17.01
 2016/04/11,17.27
 2016/04/12,17.31
 2016/04/13,17.45
 2016/04/14,17.61
 2016/04/15,17.64
 2016/04/18,17.41
 2016/04/19,17.52
 2016/04/20,16.92
 2016/04/21,16.83
 2016/04/22,17.53
 2016/04/25,17.8
 2016/04/26,17.92
 2016/04/27,17.65
 2016/04/28,17.52
 2016/04/29,18.4
 2016/05/03,19.56
 2016/05/04,18.97
 2016/05/05,18.99
 2016/05/06,18.15
 2016/05/09,18.15
 2016/05/10,18.88
 2016/05/11,19.76
 2016/05/12,19.7
 2016/05/13,19.31
 2016/05/16,19.6
 2016/05/17,19.15
 2016/06/01,20.66
 2016/06/02,20.36
 2016/06/03,20.88
 2016/06/06,21.53
 2016/06/07,20.93
 2016/06/08,20.48
 2016/06/13,20.1
 2016/06/14,20.38
 2016/06/15,20.58
 2016/06/16,20.16
 2016/06/17,20.23
 2016/06/20,20.76
 2016/06/21,20.52
 2016/06/22,20.76
 2016/06/23,20.5
 2016/06/24,20.63
 2016/06/27,21.44
 2016/06/28,21.15
 2016/06/29,21.17
 2016/06/30,21.52
 2016/07/01,21.88
 2016/07/04,22.25
 2016/07/05,21.9
 2016/07/06,22.18
 2016/07/07,22.24
 2016/07/08,21.95
 2016/07/11,22.76
 2016/07/12,25.26
 2016/07/13,25.15
 2016/07/14,24.84
 2016/07/15,26.45
 2016/07/18,26.26
 2016/07/19,25.25
 2016/07/20,25.1
 2016/07/21,25.87
 2016/07/22,25.08
 2016/07/25,24.46
 2016/07/26,25.34
 2016/07/27,24.76
 2016/07/28,25.58
 2016/07/29,26
 2016/08/01,25.56
 2016/08/02,25.4
 2016/08/03,25.81
 2016/08/04,25.49
 2016/08/05,25.77
 2016/08/08,25.49
 2016/08/09,25.63
 2016/08/10,25.03
 2016/08/11,25.04
 2016/08/12,24.84
 2016/08/15,25.72
 2016/08/16,26.15
 2016/08/17,26.23
 2016/08/18,25.87
 2016/08/19,25.66
 2016/08/22,25.22
 2016/08/23,25.43
 2016/08/24,25.1
 2016/08/25,25.3
 2016/08/26,25.02
 2016/08/29,24.85
 2016/08/30,24.67
 2016/08/31,25.2
 2016/09/01,25.27
 2016/09/02,24.92
 2016/09/05,25.23
 2016/09/06,25.11
 2016/09/07,25.03
 2016/09/08,25.01
 2016/09/09,24.82
 2016/09/12,24.09
 2016/09/13,24.14
 2016/09/14,23.2
 2016/09/19,23.8
 2016/09/20,23.71
 2016/09/21,23.77
 2016/09/22,23.95
 2016/09/23,24.06
 2016/09/26,23.82
 2016/09/27,23.96
 2016/09/28,23.99
 2016/09/29,24.3
 2016/09/30,24.81
 2016/10/10,24.75
 2016/10/11,24.8
 2016/10/12,24.61
 2016/10/13,24.1
 2016/10/14,24.17
 2016/10/17,24.07
 2016/10/18,24.15
 2016/10/19,23.94
 2016/10/20,24.05
 2016/10/21,24.18
 2016/10/24,24.46
 2016/10/25,24.6
 2016/10/26,24.47
 2016/10/27,24.48
 2016/10/28,24.56
 2016/10/31,24.95
 2016/11/01,25.57
 2016/11/02,25.28
 2016/11/03,25.2
 2016/11/04,24.79
 2016/11/07,24.75
 2016/11/08,25.2
 2016/11/09,24.98
 2016/11/10,25.37
 2016/11/11,25.23
 2016/11/14,24.9
 2016/11/15,24.8
 2016/11/16,24.74
 2016/11/17,24.8
 2016/11/18,24.93
 2016/11/21,25.38
 2016/11/22,25.24
 2016/11/23,25.85
 2016/11/24,26.78
 2016/11/25,26.8
 2016/11/28,27.92
 2016/11/29,29.27
 2016/11/30,28.08
 2016/12/01,28.65
 2016/12/02,27.67
 2016/12/05,26.42
 2016/12/06,26.67
 2016/12/07,26.69
 2016/12/08,26.91
 2016/12/09,27.98
 2016/12/12,27.09
 2016/12/13,26.6
 2016/12/14,26.2
 2016/12/15,25.63
 2016/12/16,27
 2016/12/19,26.65
 2016/12/20,26.03
 2016/12/21,26.18
 2016/12/22,26.18
 2016/12/23,25.93
 2016/12/26,26.11
 2016/12/27,26.1
 2016/12/28,25.87
 2016/12/29,25.82
 2016/12/30,25.97
 2017/01/03,26.92
 2017/01/04,27.63
 2017/01/05,27.49
 2017/01/06,27.19
 2017/01/09,27.05
 2017/01/10,26.98
 2017/01/11,26.4
 2017/01/12,26
 2017/01/13,26.02
 2017/01/16,26.05
 2017/01/17,26.71
 2017/01/18,26.94
 2017/01/19,26.57
 2017/01/20,27.02
 2017/01/23,26.76
 2017/01/24,26.9
 2017/01/25,27.2
 2017/01/26,27.7
 2017/02/03,27.7
 2017/02/06,27.79
 2017/02/07,27.45
 2017/02/08,27.68
 2017/02/09,27.82
 2017/02/10,27.92
 2017/02/13,28.71
 2017/02/14,28.49
 2017/02/15,28.86
 2017/02/16,29.83
 2017/02/17,30.05
 2017/02/20,30.38
 2017/02/21,30.25
 2017/02/22,30.85
 2017/02/23,30.9
 2017/02/24,30.17
 2017/02/27,29.41
 2017/02/28,29.66
 2017/03/01,29.83
 2017/03/02,29.29
 2017/03/03,29.52
 2017/03/06,30.69
 2017/03/07,30.81
 2017/03/08,31.08
 2017/03/09,30.72
 2017/03/10,32.02
 2017/03/13,31.7
 2017/03/14,31.82
 2017/03/15,32.22
 2017/03/16,31.78
 2017/03/17,31.21
 2017/03/20,31.28
 2017/03/21,32.11
 2017/03/22,32.16
 2017/03/23,32.55
 2017/03/24,32.72
 2017/03/27,31.95
 2017/03/28,31.75
 2017/03/29,31.6
 2017/03/30,30.93
 2017/03/31,31.1
 2017/04/05,30.99
 2017/04/06,31.69
 2017/04/07,31.45
 2017/04/10,30.7
 2017/04/11,30.2
 2017/04/12,30.2
 2017/04/13,30.76
 2017/04/14,30.44
 2017/04/17,30.98
 2017/04/18,31.88
 2017/04/19,32.03
 2017/04/20,32.3
 2017/04/21,32.03
 2017/04/24,30.92
 2017/04/25,32.04
 2017/04/26,32.1
 2017/04/27,31.84
 2017/04/28,31.46
 2017/05/02,32.72
 2017/05/03,32.99
 2017/05/04,33.1
 2017/05/05,33.95
 2017/05/08,33.48
 2017/05/09,33.1
 2017/05/10,33.95
 2017/05/11,34.62
 2017/05/12,34.55
 2017/05/15,34.11
 2017/05/16,34.12
 2017/05/17,33.17
 2017/05/18,33.28
 2017/05/19,34.34
 2017/05/22,35.01
 2017/05/23,35.12
 2017/05/24,34.91
 2017/05/25,34.13
 2017/05/26,34.47
 2017/05/31,34.92
 2017/06/01,35.3
 2017/06/02,35.19
 2017/06/05,35.19
 2017/06/06,36.8
 2017/06/07,37.5
 2017/06/08,39.05
 2017/06/09,39.1
 2017/06/12,39.26
 2017/06/13,38.96
 2017/06/14,37.9
 2017/06/15,38.5
 2017/06/16,37.86
 2017/06/19,39.14
 2017/06/20,39.68
 2017/06/21,41.59
 2017/06/22,41.3
 2017/06/23,43.28
 2017/06/26,43.05
 2017/06/27,42.8
 2017/06/28,41.58
 2017/06/29,41.96
 2017/06/30,41.84
 2017/07/03,40.6
 2017/07/04,40.3
 2017/07/05,41.74
 2017/07/06,41.4
 2017/07/07,40.43
 2017/07/10,40.17
 2017/07/11,41.75
 2017/07/12,40.5
 2017/07/13,40.79
 2017/07/14,40.97
 2017/07/17,40.46
 2017/07/18,39.8
 2017/07/19,40.02
 2017/07/20,41.05
 2017/07/21,40.7
 2017/07/24,42.22
 2017/07/25,42.22
 2017/07/26,41.14
 2017/07/27,40
 2017/07/28,40.2
 2017/07/31,40
 2017/08/01,39.99
 2017/08/02,39.6
 2017/08/03,38.88
 2017/08/04,38.25
 2017/08/07,39.09
 2017/08/08,38.78
 2017/08/09,39.6
 2017/08/10,39.65
 2017/08/11,38.44
 2017/08/14,38.92
 2017/08/15,38.57
 2017/08/16,37.85
 2017/08/17,38.12
 2017/08/18,37.93
 2017/08/21,38.51
 2017/08/22,39.25
 2017/08/23,39.61
 2017/08/24,40.32
 2017/08/25,40.7
 2017/08/28,41.07
 2017/08/29,40.5
 2017/08/30,40.78
 2017/08/31,39.8
 2017/09/01,39.64
 2017/09/04,40.16
 2017/09/05,40.21
 2017/09/06,39.77
 2017/09/07,39.77
 2017/09/08,39.79
 2017/09/11,39.11
 2017/09/12,39.02
 2017/09/13,39.99
 2017/09/14,39.7
 2017/09/15,40.83
 2017/09/18,40.83
 2017/09/19,40.8
 2017/09/20,42.09
 2017/09/21,41.9
 2017/09/22,42.9
 2017/09/25,41.89
 2017/09/26,41.48
 2017/09/27,42.61
 2017/09/28,42.23
 2017/09/29,42.99
 2017/10/09,45.27
 2017/10/10,45.46
 2017/10/11,45.9
 2017/10/12,46.48
 2017/10/13,46.48
 2017/10/16,45.64
 2017/10/17,46.95
 2017/10/18,47.53
 2017/10/19,47.43
 2017/10/20,46.44
 2017/10/23,46.43
 2017/10/24,47.39
 2017/10/25,49.2
 2017/10/26,48.76
 2017/10/27,49.52
 2017/10/30,50.56
 2017/10/31,49.8
 2017/11/01,49.41
 2017/11/02,50.04
 2017/11/03,49.45
 2017/11/06,51.49
 2017/11/07,51.55
 2017/11/08,50.28
 2017/11/09,51.4
 2017/11/10,52.2
 2017/11/13,52.51
 2017/11/14,51.11
 2017/11/15,51.08
 2017/11/16,51.68
 2017/11/17,52.45
 2017/11/20,53.42
 2017/11/21,56.46
 2017/11/22,55.23
 2017/11/23,52.24
 2017/11/24,52.9
 2017/11/27,51.44
 2017/11/28,51.39
 2017/11/29,49.9
 2017/11/30,49.98
 2017/12/01,49.38
 2017/12/04,50.3
 2017/12/05,50.98
 2017/12/06,49.75
 2017/12/07,47.93
 2017/12/08,49.23
 2017/12/11,52.42
 2017/12/12,52.1
 2017/12/13,53.7
 2017/12/14,53.3
 2017/12/15,52.5
 2017/12/18,54.12
 2017/12/19,54.24
 2017/12/20,53.87
 2017/12/21,54.74
 2017/12/22,55.38
 2017/12/25,56.67
 2017/12/26,55.1
 2017/12/27,53.19
 2017/12/28,54.35
 2017/12/29,54.23
 2018/01/02,55.18
 2018/01/03,54.6
 2018/01/04,56.09
 2018/01/05,56.76
 2018/01/08,56.46
 2018/01/09,58.28
 2018/01/10,59.36
 2018/01/11,58.42
 2018/01/12,59.6
 2018/01/15,59.96
 2018/01/16,59.89
 2018/01/17,57.55
 2018/01/18,57.75
 2018/01/19,56.97
 2018/01/22,60.23
 2018/01/23,60.92
 2018/01/24,59.21
 2018/01/25,60.1
 2018/01/26,60.8
 2018/01/29,58.67
 2018/01/30,57.56
 2018/01/31,58.62
 2018/02/01,58.14
 2018/02/02,58.7
 2018/02/05,56.12
 2018/02/06,54.3
 2018/02/07,51.59
 2018/02/08,52.57
 2018/02/09,50.78
 2018/02/12,53.22
 2018/02/13,54.11
 2018/02/14,55.72
 2018/02/22,56.94
 2018/02/23,56.35
 2018/02/26,56.5
 2018/02/27,53.4
 2018/02/28,53.75
 2018/03/01,54.4
 2018/03/02,55.02
 2018/03/05,54.82
 2018/03/06,55
 2018/03/07,55.06
 2018/03/08,57.97
 2018/03/09,58.71
 2018/03/12,59.53
 2018/03/13,59.86
 2018/03/14,59.2
 2018/03/15,60.21
 2018/03/16,58.49
 2018/03/19,58.37
 2018/03/20,58.14
 2018/03/21,57.08
 2018/03/22,55.7
 2018/03/23,55.04
 2018/03/26,54.07
 2018/03/27,53.41
 2018/03/28,51.92
 2018/03/29,54.1
 2018/03/30,53.33
 2018/04/02,51.64
 2018/04/03,51.32
 2018/04/04,51.81
 2018/04/09,50.1
 2018/04/10,51.57
 2018/04/11,51.78
 2018/04/12,50.67
 2018/04/13,50.12
 2018/04/16,48.59
 2018/04/17,48.69
 2018/04/18,47.53
 2018/04/19,50.37
 2018/04/20,50.2
 2018/04/23,50.85
 2018/04/24,52.35
 2018/04/25,51.42
 2018/04/26,50.2
 2018/04/27,50.48
 2018/05/02,50.15
 2018/05/03,52
 2018/05/04,51.1
 2018/05/07,52.4
 2018/05/08,53.9
 2018/05/09,53.95
 2018/05/10,54.38
 2018/05/11,53.75
 2018/05/14,55.24
 2018/05/15,55.22
 2018/05/16,54.4
 2018/05/17,53.12
 2018/05/18,53.89
 2018/05/21,53.95
 2018/05/22,52.63
 2018/05/23,51.8
 2018/05/24,50.9
 2018/05/25,50.59
 2018/05/28,51.94
 2018/05/29,51.49
 2018/05/30,50.71
 2018/05/31,52.91
 2018/06/01,52.15
 2018/06/04,53.99
 2018/06/05,54.97
 2018/06/06,54.74
 2018/06/07,54.3
 2018/06/08,54.66
 2018/06/11,56.32
 2018/06/12,57.19
 2018/06/13,56.99
 2018/06/14,55.78
 2018/06/15,56.28
 2018/06/19,54.62
 2018/06/20,55.16
 2018/06/21,54.22
 2018/06/22,53.65
 2018/06/25,52.9
 2018/06/26,52.33
 2018/06/27,50.48
 2018/06/28,50.1
 2018/06/29,52.22
 2018/07/02,48.68
 2018/07/03,47.76
 2018/07/04,45.11
 2018/07/05,46.05
 2018/07/06,47.4
 2018/07/09,49.05
 2018/07/10,48.5
 2018/07/11,47.2
 2018/07/12,47.83
 2018/07/13,47.84
 2018/07/16,47.38
 2018/07/17,46.47
 2018/07/18,45.9
 2018/07/19,46.35
 2018/07/20,46.57
 2018/07/23,46.58
 2018/07/24,48.38
 2018/07/25,47.68
 2018/07/26,47.84
 2018/07/27,47.19
 2018/07/30,47.46
 2018/07/31,47.61
 2018/08/01,46.28
 2018/08/02,44.08
 2018/08/03,41.88
 2018/08/06,42.3
